sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed
2281329,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Künstliche Intelligenz kommt nicht erst; sie ist schon da, sie durchdringt unsere Gesellschaft bereits. Es liegt tatsächlich an uns, ob wir die Chancen oder die Risiken überwiegen lassen und wie wir künstliche Intelligenz gestalten.",künstliche intelligenz kommt durchdringt gesellschaft bereits liegt tatsächlich chancen risiken überwiegen lassen künstliche intelligenz gestalten
2281331,1034638,19,138,SPD,rené,röspel,2019-12-20,Policy,"Wir können wählen zwischen den Systemen, die es schon gibt. Künstliche Intelligenz dient in China dem Staat dazu, die Bürger zu überwachen; in den USA dagegen ist alles sehr unreglementiert.",wählen systemen gibt künstliche intelligenz dient china staat bürger überwachen usa dagegen unreglementiert
2281332,1034638,19,138,SPD,rené,röspel,2019-12-20,Policy,"Künstliche Intelligenz dient in China dem Staat dazu, die Bürger zu überwachen; in den USA dagegen ist alles sehr unreglementiert. Ich glaube aber, dass hier Einigkeit besteht, dass wir ein europäisches, ein deutsches Modell von künstlicher Intelligenz haben: Künstliche Intelligenz soll den Menschen dienen, darf sie aber nicht überwachen und soll insgesamt einen gesellschaftlichen Fortschritt bewirken, der vernünftig ist.",künstliche intelligenz dient china staat bürger überwachen usa dagegen unreglementiert glaube einigkeit besteht europäisches deutsches modell künstlicher intelligenz künstliche intelligenz menschen dienen darf überwachen insgesamt gesellschaftlichen fortschritt bewirken vernünftig
2281333,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Ich glaube aber, dass hier Einigkeit besteht, dass wir ein europäisches, ein deutsches Modell von künstlicher Intelligenz haben: Künstliche Intelligenz soll den Menschen dienen, darf sie aber nicht überwachen und soll insgesamt einen gesellschaftlichen Fortschritt bewirken, der vernünftig ist. Wir reden heute das erste Mal über die erste Phase der Arbeit der Enquete-Kommission „Künstliche Intelligenz“.",glaube einigkeit besteht europäisches deutsches modell künstlicher intelligenz künstliche intelligenz menschen dienen darf überwachen insgesamt gesellschaftlichen fortschritt bewirken vernünftig reden heute erste erste phase arbeit enquetekommission „künstliche intelligenz“
2281336,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Unter anderem waren in der ersten Phase Wirtschaft, Staat und Gesundheit Thema. Ich bin sehr davon überzeugt, dass im Bereich Gesundheit künstliche Intelligenz das Leben in vielen Bereichen viel besser machen wird, nämlich da, wo es gelingt, Diagnosen schneller zu ermitteln und Therapien schneller zur Verfügung zu stellen und zielgenauer zu arbeiten.",ersten phase wirtschaft staat gesundheit thema davon überzeugt bereich gesundheit künstliche intelligenz leben vielen bereichen besser gelingt diagnosen schneller ermitteln therapien schneller verfügung stellen zielgenauer arbeiten
2281339,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Die Interaktion von Mensch und Maschine ist wichtig, wird zum Erfolg führen und wird dazu beitragen, dass Menschen besser gepflegt und gesund erhalten werden können. Aber: Für künstliche Intelligenz braucht es unglaublich viele Daten, die gesammelt werden müssen.",interaktion mensch maschine wichtig erfolg führen beitragen menschen besser gepflegt gesund erhalten künstliche intelligenz braucht unglaublich viele daten gesammelt müssen
2281342,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Deswegen sind wir sehr der Auffassung, dass bei der Freigabe von Daten und die Verwendung von Daten der betroffene Patient, der Mensch mitentscheiden muss und sogar widersprechen können sollte und dass mit den Daten sehr transparent und kontrolliert umgegangen und kein Missbrauch betrieben wird. Im Bereich der Pflege wie im Gesundheitsbereich insgesamt kann künstliche Intelligenz das Leben besser machen.",auffassung freigabe daten verwendung daten betroffene patient mensch mitentscheiden widersprechen daten transparent kontrolliert umgegangen missbrauch betrieben bereich pflege gesundheitsbereich insgesamt künstliche intelligenz leben besser
2281343,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Im Bereich der Pflege wie im Gesundheitsbereich insgesamt kann künstliche Intelligenz das Leben besser machen. Aber wir sind ausdrücklich der Auffassung, dass künstliche Intelligenz nicht menschliche Nähe und Zuwendung ersetzen darf, sondern sie muss die Freiräume schaffen, die es braucht, damit Pflege weiterhin menschlich bleibt.",bereich pflege gesundheitsbereich insgesamt künstliche intelligenz leben besser ausdrücklich auffassung künstliche intelligenz menschliche nähe zuwendung ersetzen darf freiräume schaffen braucht pflege weiterhin menschlich bleibt
2281345,1034638,19,138,SPD,rené,röspel,2019-12-20,Economy,"Das ist Zielsetzung künstlicher Intelligenz. Die häufigsten Ängste und Sorgen, die ich jedenfalls höre, wenn ich mit anderen Menschen darüber diskutiere, was für sie künstliche Intelligenz ist, betreffen tatsächlich den Arbeitsplatz.",zielsetzung künstlicher intelligenz häufigsten ängste sorgen jedenfalls höre menschen darüber diskutiere künstliche intelligenz betreffen tatsächlich arbeitsplatz
2281346,1034638,19,138,SPD,rené,röspel,2019-12-20,Economy,"Die häufigsten Ängste und Sorgen, die ich jedenfalls höre, wenn ich mit anderen Menschen darüber diskutiere, was für sie künstliche Intelligenz ist, betreffen tatsächlich den Arbeitsplatz. Wird künstliche Intelligenz meinen Arbeitsplatz ersetzen?",häufigsten ängste sorgen jedenfalls höre menschen darüber diskutiere künstliche intelligenz betreffen tatsächlich arbeitsplatz künstliche intelligenz arbeitsplatz ersetzen
2281347,1034638,19,138,SPD,rené,röspel,2019-12-20,Economy,Wird künstliche Intelligenz meinen Arbeitsplatz ersetzen? Wird künstliche Intelligenz zukünftig mich ersetzen?,künstliche intelligenz arbeitsplatz ersetzen künstliche intelligenz zukünftig ersetzen
2281348,1034638,19,138,SPD,rené,röspel,2019-12-20,Economy,"Wird künstliche Intelligenz zukünftig mich ersetzen? Wird künstliche Intelligenz vielleicht sogar über mich bestimmen oder mir sagen, wie ich mich verhalten soll?",künstliche intelligenz zukünftig ersetzen künstliche intelligenz bestimmen sagen verhalten
2281349,1034638,19,138,SPD,rené,röspel,2019-12-20,Economy,"Wird künstliche Intelligenz vielleicht sogar über mich bestimmen oder mir sagen, wie ich mich verhalten soll? Tatsächlich wird künstliche Intelligenz im Bereich der Arbeit die Welt verändern.",künstliche intelligenz bestimmen sagen verhalten tatsächlich künstliche intelligenz bereich arbeit welt verändern
2281357,1034638,19,138,SPD,rené,röspel,2019-12-20,Economy,"Wird er oder sie überfordert sein von neuen Anwendungen, von neuen Jobs? Deswegen ist es richtig, dass wir zusehen, dass Menschen schon heute qualifiziert, ausgebildet und vorbereitet werden auf neue Anforderungen, die über künstliche Intelligenz an sie herangetragen werden.",überfordert neuen anwendungen neuen jobs richtig zusehen menschen heute qualifiziert ausgebildet vorbereitet neue anforderungen künstliche intelligenz herangetragen
2281360,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Die wichtige Frage wird auch sein: Werden die Arbeitnehmerrechte, die Sozialsysteme, die wir jetzt haben, die darauf zugeschnitten sind, dass ein Mensch in einem Betrieb arbeitet, dort angestellt ist, Arbeitnehmer ist, eigentlich noch passen bei den Herausforderungen, bei den Anforderungen der künstlichen Intelligenz? Es wird noch eine spannende Diskussion werden: Was bedeutet künstliche Intelligenz für Mitbestimmung, für Arbeitnehmerrechte und für das Sozialversicherungssystem, und wie gelingt es, dass trotzdem eine solidarische Krankenversicherung und Rentenversicherung bezahlt werden wird?",wichtige frage arbeitnehmerrechte sozialsysteme zugeschnitten mensch betrieb arbeitet angestellt arbeitnehmer passen herausforderungen anforderungen künstlichen intelligenz spannende diskussion bedeutet künstliche intelligenz mitbestimmung arbeitnehmerrechte sozialversicherungssystem gelingt trotzdem solidarische krankenversicherung rentenversicherung bezahlt
2281361,1034638,19,138,SPD,rené,röspel,2019-12-20,Society,"Es wird noch eine spannende Diskussion werden: Was bedeutet künstliche Intelligenz für Mitbestimmung, für Arbeitnehmerrechte und für das Sozialversicherungssystem, und wie gelingt es, dass trotzdem eine solidarische Krankenversicherung und Rentenversicherung bezahlt werden wird? Wir als SPD sehen künstliche Intelligenz als Teil des Fortschritts.",spannende diskussion bedeutet künstliche intelligenz mitbestimmung arbeitnehmerrechte sozialversicherungssystem gelingt trotzdem solidarische krankenversicherung rentenversicherung bezahlt spd sehen künstliche intelligenz teil fortschritts
2281373,1034640,19,138,AfD,joana,cotar,2019-12-20,Society,"Es geht um gesellschaftliche Verantwortung, um wirtschaftliche, soziale und ökologische Potenziale. Die einen sehen in der KI die großen Chancen für dieses Land, die anderen haben eher Angst davor.",geht gesellschaftliche verantwortung wirtschaftliche soziale ökologische potenziale sehen ki großen chancen land eher angst
2281378,1034640,19,138,AfD,joana,cotar,2019-12-20,Society,"Wie können neue entstehen? Wie kann die KI unser Alltagsleben erleichtern, in der Medizin helfen, bei der Verkehrssteuerung, in Unternehmen?",neue entstehen ki alltagsleben erleichtern medizin helfen verkehrssteuerung unternehmen
2281379,1034640,19,138,AfD,joana,cotar,2019-12-20,Society,"Wie kann die KI unser Alltagsleben erleichtern, in der Medizin helfen, bei der Verkehrssteuerung, in Unternehmen? Wie beeinflusst die künstliche Intelligenz die Demokratie, wenn lernende Algorithmen bestimmen, was wir online sehen und was nicht?",ki alltagsleben erleichtern medizin helfen verkehrssteuerung unternehmen beeinflusst künstliche intelligenz demokratie lernende algorithmen bestimmen online sehen
2281381,1034640,19,138,AfD,joana,cotar,2019-12-20,Society,"Es liegt an uns, den Umgang mit der künstlichen Intelligenz aktiv zu gestalten. Es liegt an uns, die Chancen, die die KI uns bietet, zu nutzen.",liegt umgang künstlichen intelligenz aktiv gestalten liegt chancen ki bietet nutzen
2281385,1034640,19,138,AfD,joana,cotar,2019-12-20,Society,"Sie soll den Menschen nicht erziehen, ihm keine Haltung antrainieren, sie soll ihm die Freiheit zum eigenständigen Denken und Handeln lassen. Wir müssen darauf achten, dass Algorithmen diskriminierungsfrei sind, und zwar in alle Richtungen.",menschen erziehen haltung antrainieren freiheit eigenständigen denken handeln lassen müssen achten algorithmen diskriminierungsfrei richtungen
2281428,1034642,19,138,CDU/CSU,ronja,kemmer,2019-12-20,Society,"Künstliche Intelligenz weckt Hoffnungen, aber auch Ängste: selbstfahrende Autos, Krebsfrüherkennung, smarte Energiesysteme. Für den einen ist KI eine Technologie, die unser Leben verbessern kann.",künstliche intelligenz weckt hoffnungen ängste selbstfahrende autos krebsfrüherkennung smarte energiesysteme ki technologie leben verbessern
2281449,1034642,19,138,CDU/CSU,ronja,kemmer,2019-12-20,Economy,"Deswegen möchte ich zumindest drei der Empfehlungen unserer Projektgruppe kurz herausgreifen. Zunächst: Wir wollen Unternehmen ermutigen, KI vielleicht noch stärker zu nutzen als bisher.",möchte zumindest drei empfehlungen unserer projektgruppe kurz herausgreifen zunächst unternehmen ermutigen ki stärker nutzen bisher
2281462,1034642,19,138,CDU/CSU,ronja,kemmer,2019-12-20,Society,"Zum Dritten brauchen wir sicherlich auch eine Debatte über die Frage von Akzeptanz von künstlicher Intelligenz in unserer Gesellschaft. Wir brauchen eine breitere Vermittlung über das Wissen von Algorithmen, von neuen Technologien bereits in den Schulen.",dritten brauchen sicherlich debatte frage akzeptanz künstlicher intelligenz unserer gesellschaft brauchen breitere vermittlung wissen algorithmen neuen technologien bereits schulen
2281495,1034644,19,138,FDP,mario,brandenburg,2019-12-20,Society,"Das ist schade; denn wer immer wieder die gleichen Beispiele von Diskriminierung oder Voreingenommenheit aus der Mottenkiste holt, macht es sich zu einfach. Weder Rassismus noch Sexismus sind Erfindungen von Algorithmen oder bestehen aus Einsen und Nullen.",schade wer immer gleichen beispiele diskriminierung voreingenommenheit mottenkiste holt macht einfach weder rassismus sexismus erfindungen algorithmen bestehen einsen nullen
2281496,1034644,19,138,FDP,mario,brandenburg,2019-12-20,Society,"Weder Rassismus noch Sexismus sind Erfindungen von Algorithmen oder bestehen aus Einsen und Nullen. Es sind unsere gesellschaftlichen Probleme, mit der wir die KI füttern.",weder rassismus sexismus erfindungen algorithmen bestehen einsen nullen gesellschaftlichen probleme ki füttern
2281497,1034644,19,138,FDP,mario,brandenburg,2019-12-20,Society,"Es sind unsere gesellschaftlichen Probleme, mit der wir die KI füttern. Die Daten sind ein Spiegel unserer Gesellschaft, und KI ist eben doch nur ein Werkzeug ohne eigene Agenda und eigene Werte.",gesellschaftlichen probleme ki füttern daten spiegel unserer gesellschaft ki werkzeug eigene agenda eigene werte
2281505,1034644,19,138,FDP,mario,brandenburg,2019-12-20,Society,"Wir müssen beide Seiten der Medaille betrachten. Denn wer hilft mir im Zweifelsfall, mich gegen eine voreingenommene oder diskriminierende menschliche Meinung vielleicht mithilfe einer KI wehren zu können?",müssen beide seiten medaille betrachten wer hilft zweifelsfall voreingenommene diskriminierende menschliche meinung mithilfe ki wehren
2281513,1034644,19,138,FDP,mario,brandenburg,2019-12-20,Policy,"Wir diskutieren über Datenportabilität, Interoperabilität und Datentreuhänder. All diese Mittel können es schaffen, dass wir, dass Deutschland und Europa bei der KI unseren eigenen Weg gehen können.",diskutieren datenportabilität interoperabilität datentreuhänder all mittel schaffen deutschland europa ki eigenen gehen
2281515,1034644,19,138,FDP,mario,brandenburg,2019-12-20,Policy,"Zuletzt noch an die Große Koalition: Es freut mich sehr, dass wir laut einer Handlungsempfehlung jetzt auf einmal Messkriterien für Strategien brauchen. Ich freue mich schon, wenn Sie Ihre eher homöopathische KI-Strategie um ein paar Messkriterien erweitern.",zuletzt große koalition freut laut handlungsempfehlung messkriterien strategien brauchen freue eher homöopathische kistrategie paar messkriterien erweitern
